dataset,dataset_role,model,checkpoint,run_id,perturbation,artifact_label,group,role,strength,mean_cosine_distance,median_cosine_distance,cosine_distance_ci_lower,cosine_distance_ci_upper,linear_probe_original_accuracy,linear_probe_perturbed_accuracy,linear_probe_accuracy_drop,linear_probe_accuracy_drop_ci_lower,linear_probe_accuracy_drop_ci_upper,correct_to_incorrect_rate,correct_to_incorrect_ci_lower,correct_to_incorrect_ci_upper,knn_k,knn_accuracy_drop,knn_prediction_change_rate
UCF101,appearance-rich / context-correlated contrast,DINOv2 frame-mean,facebook/dinov2-base,ucf101-c50-train100-heldout30-dinov2-base-frame-mean-frozen-linear-probe,temporal_shuffle,temporal-shuffle-mid,motion,fixed_mid,,3.202756104769833e-08,0.0,2.9484430896786762e-08,3.472964138495627e-08,0.9900000095367432,0.9900000095367432,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0
UCF101,appearance-rich / context-correlated contrast,DINOv2 frame-mean,facebook/dinov2-base,ucf101-c50-train100-heldout30-dinov2-base-frame-mean-frozen-linear-probe,freeze_tail,freeze-tail-low,motion,curve,low,0.0012163277715444565,0.0007463693618774414,0.001150396536104381,0.001292371074669063,0.9900000095367432,0.9886666536331177,0.0013333333190530539,0.0,0.0033333334140479565,0.0013333333190530539,0.0,0.0033333334140479565,5,0.0006666666666667043,0.0006666666666666666
UCF101,appearance-rich / context-correlated contrast,DINOv2 frame-mean,facebook/dinov2-base,ucf101-c50-train100-heldout30-dinov2-base-frame-mean-frozen-linear-probe,freeze_tail,freeze-tail-mid,motion,curve,mid,0.008163844235241413,0.005482912063598633,0.007723324000835419,0.008622057735919952,0.9900000095367432,0.9900000095367432,0.0,-0.0020000000949949026,0.0020000000949949026,0.0006666666595265269,0.0,0.0020000000949949026,5,-0.0013333333333332975,0.004666666666666667
UCF101,appearance-rich / context-correlated contrast,DINOv2 frame-mean,facebook/dinov2-base,ucf101-c50-train100-heldout30-dinov2-base-frame-mean-frozen-linear-probe,freeze_tail,freeze-tail-high,motion,curve,high,0.021401870995759964,0.015355169773101807,0.020398765802383423,0.022467289119958878,0.9900000095367432,0.987333357334137,0.0026666666381061077,0.0,0.006000000052154064,0.0033333334140479565,0.0006666666595265269,0.006666666828095913,5,0.0013333333333334085,0.005333333333333333
UCF101,appearance-rich / context-correlated contrast,DINOv2 frame-mean,facebook/dinov2-base,ucf101-c50-train100-heldout30-dinov2-base-frame-mean-frozen-linear-probe,color_transform,color-low,appearance,curve,low,5.231436080066487e-05,3.725290298461914e-05,4.920974242850207e-05,5.5828499171184376e-05,0.9900000095367432,0.9900000095367432,0.0,0.0,0.0,0.0,0.0,0.0,5,-0.0006666666666665932,0.0006666666666666666
UCF101,appearance-rich / context-correlated contrast,DINOv2 frame-mean,facebook/dinov2-base,ucf101-c50-train100-heldout30-dinov2-base-frame-mean-frozen-linear-probe,color_transform,color-mid,appearance,curve,mid,0.0007448940305039287,0.0005314648151397705,0.0007069876883178949,0.0007809487287886441,0.9900000095367432,0.9900000095367432,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0
UCF101,appearance-rich / context-correlated contrast,DINOv2 frame-mean,facebook/dinov2-base,ucf101-c50-train100-heldout30-dinov2-base-frame-mean-frozen-linear-probe,color_transform,color-high,appearance,curve,high,0.007478476036339998,0.005478322505950928,0.007119922433048487,0.00785124208778143,0.9900000095367432,0.9879999756813049,0.0020000000949949026,0.0,0.004666666500270367,0.0020000000949949026,0.0,0.004666666500270367,5,-0.0006666666666665932,0.004666666666666667
UCF101,appearance-rich / context-correlated contrast,DINOv2 frame-mean,facebook/dinov2-base,ucf101-c50-train100-heldout30-dinov2-base-frame-mean-frozen-linear-probe,spatial_blur,spatial-blur-mid,appearance,fixed_mid,,0.03937322646379471,0.0313565731048584,0.037947021424770355,0.04093167185783386,0.9900000095367432,0.9879999756813049,0.0020000000949949026,-0.0013333333190530539,0.006000000052154064,0.004000000189989805,0.0013333333190530539,0.007333333138376474,5,0.004666666666666708,0.01
Diving48,fine-grained motion / pose contrast,DINOv2 frame-mean,facebook/dinov2-base,diving48-c32-train50-heldout15-dinov2-base-frame-mean-frozen-linear-probe,temporal_shuffle,temporal-shuffle-mid,motion,fixed_mid,,3.712872498340403e-08,0.0,3.228585043757448e-08,4.222306415613275e-08,0.08749999850988388,0.08749999850988388,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0
Diving48,fine-grained motion / pose contrast,DINOv2 frame-mean,facebook/dinov2-base,diving48-c32-train50-heldout15-dinov2-base-frame-mean-frozen-linear-probe,freeze_tail,freeze-tail-low,motion,curve,low,0.0037395900581032038,0.0029675066471099854,0.0034848758950829506,0.00398513488471508,0.08749999850988388,0.08749999850988388,0.0,-0.010416666977107525,0.010416666977107525,0.008333333767950535,0.0020833334419876337,0.01666666753590107,5,0.008333333333333331,0.18333333333333332
Diving48,fine-grained motion / pose contrast,DINOv2 frame-mean,facebook/dinov2-base,diving48-c32-train50-heldout15-dinov2-base-frame-mean-frozen-linear-probe,freeze_tail,freeze-tail-mid,motion,curve,mid,0.024579213932156563,0.01946684718132019,0.022923165932297707,0.026265032589435577,0.08749999850988388,0.10208333283662796,-0.014583333395421505,-0.03333333507180214,0.00213546771556139,0.012500000186264515,0.004166666883975267,0.02291666716337204,5,0.03333333333333333,0.36666666666666664
Diving48,fine-grained motion / pose contrast,DINOv2 frame-mean,facebook/dinov2-base,diving48-c32-train50-heldout15-dinov2-base-frame-mean-frozen-linear-probe,freeze_tail,freeze-tail-high,motion,curve,high,0.06282702088356018,0.051069438457489014,0.059134114533662796,0.06658440083265305,0.08749999850988388,0.10000000149011612,-0.012500000186264515,-0.03541666641831398,0.008333333767950535,0.02500000037252903,0.012500000186264515,0.03958333283662796,5,0.004166666666666666,0.5020833333333333
Diving48,fine-grained motion / pose contrast,DINOv2 frame-mean,facebook/dinov2-base,diving48-c32-train50-heldout15-dinov2-base-frame-mean-frozen-linear-probe,color_transform,color-low,appearance,curve,low,4.1100505768554285e-05,3.266334533691406e-05,3.815406671492383e-05,4.4358257582644e-05,0.08749999850988388,0.09166666865348816,-0.004166666883975267,-0.010416666977107525,0.0,0.0,0.0,0.0,5,0.0,0.020833333333333332
Diving48,fine-grained motion / pose contrast,DINOv2 frame-mean,facebook/dinov2-base,diving48-c32-train50-heldout15-dinov2-base-frame-mean-frozen-linear-probe,color_transform,color-mid,appearance,curve,mid,0.0006475391564890742,0.0005998611450195312,0.000621928134933114,0.0006741789984516799,0.08749999850988388,0.09375,-0.0062500000931322575,-0.014583333395421505,0.0,0.0,0.0,0.0,5,0.0,0.06875
Diving48,fine-grained motion / pose contrast,DINOv2 frame-mean,facebook/dinov2-base,diving48-c32-train50-heldout15-dinov2-base-frame-mean-frozen-linear-probe,color_transform,color-high,appearance,curve,high,0.006582817994058132,0.00606045126914978,0.0063385264948010445,0.006844909396022558,0.08749999850988388,0.09375,-0.0062500000931322575,-0.01875000074505806,0.0062500000931322575,0.0062500000931322575,0.0,0.014583333395421505,5,0.010416666666666671,0.20833333333333334
Diving48,fine-grained motion / pose contrast,DINOv2 frame-mean,facebook/dinov2-base,diving48-c32-train50-heldout15-dinov2-base-frame-mean-frozen-linear-probe,spatial_blur,spatial-blur-mid,appearance,fixed_mid,,0.0033294889144599438,0.0025350451469421387,0.003110632998868823,0.0035735066048800945,0.08749999850988388,0.08541666716337204,0.0020833334419876337,-0.010416666977107525,0.01666666753590107,0.010416666977107525,0.0020833334419876337,0.02083333395421505,5,0.004166666666666666,0.11041666666666666
